"created_date","n","sentiment_score_min","sentiment_score_mean","sentiment_score_max","retweet_count_total","retweet_count_median","favorite_count_total","favorite_count_median","text_total","direction"
2019-03-13,19,0.0702883303165436,0.589043811747902,0.94053041934967,386015,22179,1595711,22179,"All part of the Witch Hunt! https://t.co/5HCCNFZXFN ||| All part of the Witch Hunt Hoax. Started by little Eric Schneiderman &amp; Coumo. So many leaving New York! https://t.co/5HCCNFZXFN ||| All part of the Witch Hunt Hoax. Started by little Eric Schneiderman &amp; Cuomo. So many leaving New York! https://t.co/5HCCNFZXFN ||| So many records being set with respect to our Economy. Unemployment numbers among BEST EVER. A beautiful thing to watch! ||| I greatly appreciate Nancy Pelosi’s statement against impeachment but everyone must remember the minor fact that I never did anything wrong the Economy and Unemployment are the best ever Military and Vets are great - and many other successes! How do you impeach.... ||| ....a man who is considered by many to be the President with the most successful first two years in history especially when he has done nothing wrong and impeachment is for “high crimes and misdemeanors”? ||| “Jay Leno points out that comedy (on the very boring late night shows) is totally one-sided. It’s tough when there’s only one topic.” @foxandfriends  Actually the one-sided hatred on these shows is incredible and for me unwatchable. But remember WE are number one - President! ||| MAKE AMERICA GREAT AGAIN! ||| KEEP AMERICA GREAT! ||| Defying voters the Governor of California will halt all death penalty executions of 737 stone cold killers. Friends and families of the always forgotten VICTIMS are not thrilled and neither am I! ||| The just revealed FBI Agent Lisa Page transcripts make the Obama Justice Department look exactly like it was a broken and corrupt machine. Hopefully justice will finally be served. Much more to come! ||| The Fake News photoshopped pictures of Melania then propelled conspiracy theories that it’s actually not her by my side in Alabama and other places. They are only getting more deranged with time! ||| Comey testified (under oath) that it was a “unanimous” decision on Crooked Hillary. Lisa Page transcripts show he LIED. @jasoninthehouse ||| Democrats will have a unanimous vote on a 20% issue in opposing Republican Senators tomorrow. The Dems are for Open Borders and Crime! ||| Republican Senators are overthinking tomorrow’s vote on National Emergency. It is very simply Border Security/No Crime - Should not be thought of any other way. We have a MAJOR NATIONAL EMERGENCY at our Border and the People of our Country know it very well! ||| https://t.co/2qWkPuFDL6 ||| “Double Standard - Former FBI lawyer (Lisa Page) admits being told to go easy on Clinton.”  Very unfair!  @FoxNews ||| “The Lisa Page (FBI) transcript also confirms earlier reporting that Page testified Russian Collusion was still unproven when Special Counsel Robert Mueller was appointed.” Catherine Herridge @FoxNews  In other words they appointed someone when there was (and is) no crime. Bad! ||| I agree with Rand Paul. This is a total disgrace and should NEVER happen to another President! https://t.co/czcUbee9x7",1
2019-03-14,12,0.0325391292572021,0.582259352008502,0.997327029705048,276092,20961,1189532,20961,"“Democrats are frantic to throw something else at the President. That’s why you saw those 81 subpoenas. It’s ridiculous. Just because your still upset over an election that happened 2 1/2 years ago you should not be allowed to ruin people’s lives like this.” Lara Trump @FoxNews ||| A big National Emergency vote today by The United States Senate on Border Security &amp; the Wall (which is already under major construction). I am prepared to veto if necessary. The Southern Border is a National Security and Humanitarian Nightmare but it can be easily fixed! ||| My Administration looks forward to negotiating a large scale Trade Deal with the United Kingdom. The potential is unlimited! ||| The Democrats are “Border Deniers.” They refuse to see or acknowledge the Death Crime Drugs and Human Trafficking at our Southern Border! ||| The three very weak and untalented late night “hosts” are “fighting over table scraps. Carson did a great job it wasn’t political. I don’t know what they’re going to do in 2024 when he’s no longer President?  Will be wacky in the unemployment line.” Michael Loftus @foxandfriends ||| Happy National Ag Day! https://t.co/hNkOh0TqvW ||| Prominent legal scholars agree that our actions to address the National Emergency at the Southern Border and to protect the American people are both CONSTITUTIONAL and EXPRESSLY authorized by Congress.... ||| ....If at a later date Congress wants to update the law I will support those efforts but today’s issue is BORDER SECURITY and Crime!!! Don’t vote with Pelosi! ||| A vote for today’s resolution by Republican Senators is a vote for Nancy Pelosi Crime and the Open Border Democrats! ||| Congratulations @Toyota! BIG NEWS for U.S. Auto Workers! The USMCA is already fixing the broken NAFTA deal. https://t.co/f9iHprPk5B ||| VETO! ||| I look forward to VETOING the just passed Democrat inspired Resolution which would OPEN BORDERS while increasing Crime Drugs and Trafficking in our Country. I thank all of the Strong Republicans who voted to support Border Security and our desperately needed WALL!",1
2019-03-15,13,0.0829277038574219,0.502917193449461,0.962763786315918,281707,21078,1265734,21078,"https://t.co/884dpZi52P ||| Breitbart News Network https://t.co/HdGfwuASWC via @BreitbartNews ||| My warmest sympathy and best wishes goes out to the people of New Zealand after the horrible massacre in the Mosques. 49 innocent people have so senselessly died with so many more seriously injured. The U.S. stands by New Zealand for anything we can do. God bless all! ||| The ‘Jexodus’ movement encourages Jewish people to leave the Democrat Party. Total disrespect! Republicans are waiting with open arms. Remember Jerusalem (U.S. Embassy) and the horrible Iran Nuclear Deal! @OANN  @foxandfriends ||| “New evidence that the Obama era team of the FBI DOJ &amp; CIA were working together to Spy on (and take out) President Trump all the way back in 2015.” A transcript of Peter Strzok’s testimony is devastating. Hopefully the Mueller Report will be covering this. @OANN @foxandfriends ||| So if there was knowingly &amp; acknowledged to be “zero” crime when the Special Counsel was appointed and if the appointment was made based on the Fake Dossier (paid for by Crooked Hillary) and now disgraced Andrew McCabe (he &amp; all stated no crime) then the Special Counsel....... ||| ....should never have been appointed and there should be no Mueller Report. This was an illegal &amp; conflicted investigation in search of a crime. Russian Collusion was nothing more than an excuse by the Democrats for losing an Election that they thought they were going to win..... ||| .....THIS SHOULD NEVER HAPPEN TO A PRESIDENT AGAIN! ||| I’d like to thank all of the Great Republican Senators who bravely voted for Strong Border Security and the WALL. This will help stop Crime Human Trafficking and Drugs entering our Country. Watch when you get back to your State they will LOVE you more than ever before! ||| Just spoke with Jacinda Ardern the Prime Minister of New Zealand regarding the horrific events that have taken place over the past 24 hours. I informed the Prime Minister.... ||| ....that we stand in solidarity with New Zealand – and that any assistance the U.S.A. can give we stand by ready to help. We love you New Zealand! ||| https://t.co/tEgQFkcMs1 ||| Just spoke w/ @GovRicketts. The people of Nebraska &amp; across the Midwest especially the Farmers &amp; Ranchers are feeling the impacts from severe weather. The first responders &amp; emergency response teams have done a great job dealing w/ record flooding high winds &amp; road closures.",1
2019-03-18,13,0.0366252362728119,0.613779207834831,0.987420916557312,317716,21643,1407758,21643,"MAKE AMERICA GREAT AGAIN! ||| General Motors and the UAW are going to start “talks” in September/October. Why wait start them now! I want jobs to stay in the U.S.A. and want Lordstown (Ohio) in one of the best economies in our history opened or sold to a company who will open it up fast! Car companies..... ||| ....are all coming back to the U.S. So is everyone else. We now have the best Economy in the World the envy of all. Get that big beautiful plant in Ohio open now. Close a plant in China or Mexico where you invested so heavily pre-Trump but not in the U.S.A. Bring jobs home! ||| 93% Approval Rating in the Republican Party. Thank you! ||| Joe Biden got tongue tied over the weekend when he was unable to properly deliver a very simple line about his decision to run for President. Get used to it another low I.Q. individual! ||| The Fake News Media is working overtime to blame me for the horrible attack in New Zealand. They will have to work very hard to prove that one. So Ridiculous! ||| Wow! A Suffolk/USA Today Poll just out states “50% of Americans AGREE that  Robert Mueller’s investigation is a Witch Hunt.” @MSNBC  Very few think it is legit! We will soon find out? ||| GDP growth during the four quarters of 2018 was the fastest since 2005. This Administration is the first on record to have experienced economic growth that meets or exceeds its own forecasts in each of its first two years in office. GROWTH is beating MARKET EXPECTATIONS! ||| https://t.co/sb4UfYkFWI ||| My team is staying in close contact with Governor Kim Reynolds (@IAGovernor) of Iowa and the local officials managing these floods. We support you and thank all of the first responders working long hours to help the great people of Iowa! https://t.co/mZ4grxQ1Sa ||| Our prayers are with the great people of South Dakota. We are staying in close contact with @GovKristiNoem and all the State and Local leaders during and after these devastating floods. Everyone be safe! https://t.co/9CNcPJZ3qi ||| https://t.co/precsXDarx ||| While the press doesn’t like writing about it nor do I need them to I donate my yearly Presidential salary of $400000.00 to different agencies throughout the year this to Homeland Security. If I didn’t do it there would be hell to pay from the FAKE NEWS MEDIA! https://t.co/xqIGUOwh4x",1
2019-03-19,11,0.0615786612033844,0.64542921835726,0.915950894355774,287660,23093,1068797,23093,"Rep. Devin Nunes Files $250M Defamation Lawsuit Against Twitter Two Anonymous Twitter Accounts https://t.co/fT9ZXdWg7z via @thedailybeast ||| https://t.co/QxJBMTAZqG ||| https://t.co/h2bZ1p3UlY ||| The Fake News Media has NEVER been more Dishonest or Corrupt than it is right now. There has never been a time like this in American History. Very exciting but also very sad! Fake News is the absolute Enemy of the People and our Country itself! ||| A total loser! https://t.co/vm3Vv2f9jf ||| “You can’t dispel this mood of positive energy.”  @Varneyco  The Economy is Great! ||| Facebook Google and Twitter not to mention the Corrupt Media are sooo on the side of the Radical Left Democrats. But fear not we will win anyway just like we did before! #MAGA ||| I will be looking into this! #StopTheBias https://t.co/ZTWQolvmdM ||| https://t.co/95I4towyEP ||| Amazingly CNN just released a poll at 71% saying that the economy is in the best shape since 2001 18 years! WOW is CNN becoming a believer? ||| Thank you @JesseBWatters could not have said it any better myself! https://t.co/HirL10zwZl",0
2019-03-20,10,0.0460489392280579,0.435794723033905,0.997194290161133,257837,24107,1062245,24107,"Campaigning for the Popular Vote is much easier &amp; different than campaigning for the Electoral College. It’s like training for the 100 yard dash vs. a marathon. The brilliance of the Electoral College is that you must go to many States to win. With the Popular Vote you go to.... ||| ....just the large States - the Cities would end up running the Country. Smaller States &amp; the entire Midwest would end up losing all power - &amp; we can’t let that happen. I used to like the idea of the Popular Vote but now realize the Electoral College is far better for the U.S.A. ||| Not a good situation! https://t.co/uaMcSrX4yM ||| The Democrats are getting very “strange.” They now want to change the voting age to 16 abolish the Electoral College and Increase significantly the number of Supreme Court Justices. Actually you’ve got to win it at the Ballot Box! ||| George Conway often referred to as Mr. Kellyanne Conway by those who know him is VERY jealous of his wife’s success &amp; angry that I with her help didn’t give him the job he so desperately wanted. I barely know him but just take a look a stone cold LOSER &amp; husband from hell! ||| I am thrilled to be here in Ohio with the hardworking men and women of the Lima Army Tank Plant! We are here today to celebrate a resounding victory for all of you for Northwest Ohio for our GREAT MILITARY and for our entire Country...https://t.co/ZWbjX0Be9m ||| Great news from @Ford! They are investing nearly $1 BILLION in Flat Rock Michigan for auto production on top of a $1 BILLION investment last month in a facility outside of Chicago. Companies are pouring back into the United States - they want to be where the action is! ||| Really beautiful to see! https://t.co/DKq2TIeiSs ||| ISIS Caliphate two years ago in red vs. ISIS Caliphate TODAY. (Was even worse in November 2016 before I took office). https://t.co/MUgfex4rCj ||| https://t.co/ssJNhlTMzy",0
2019-03-21,7,0.166561663150787,0.622893418584551,0.972740650177002,182112,25393,754416,25393,"Leaving the GREAT STATE of OHIO for the @WhiteHouse. A really great day! ||| https://t.co/UhTjBuWY2h ||| “The reason we have the Special Counsel investigation is that James Comey (a dirty cop) leaked his memos to a friend who leaked them to the press on purpose.” @KennedyNation Totally illegal! ||| “John Solomon: As Russia Collusion fades Ukrainian plot to help Clinton emerges.” @seanhannity  @FoxNews ||| After 52 years it is time for the United States to fully recognize Israel’s Sovereignty over the Golan Heights which is of critical strategic and security importance to the State of Israel and Regional Stability! ||| We are here today to take historic action to defend American Students and American Values. In a few moments I will be signing an Executive Order to protect FREE SPEECH on College Campuses.https://t.co/gFFnSl1bEF ||| Today we celebrate the lives and achievements of Americans with Down Syndrome. @VP and I will always stand with these wonderful families and together we will always stand for LIFE! #WorldDownSyndromeDay https://t.co/u7vrG7JnCP",1
2019-03-22,10,0.0738137662410736,0.676981535553932,0.963308215141296,198376,18021.5,934013,18021.5,"3.1 GDP FOR THE YEAR BEST NUMBER IN 14 YEARS! ||| https://t.co/qjoe0rc3rQ ||| “Our own Benjamin Hall is doing fantastic reporting on ISIS right on the from line (True). ISIS was willing to die but now because of big pressure save for a few people in caves most have surrendered. A testament to our President.” Thank you Pete Hegseth @foxandfriends ||| https://t.co/du665IcD5H ||| https://t.co/wbQiy4uGYM ||| ISIS uses the internet better than almost anyone but for all of those susceptible to ISIS propaganda they are now being beaten badly at every level.... ||| ....There is nothing to admire about them they will always try to show a glimmer of vicious hope but they are losers and barely breathing. Think about that before you destroy your lives and the lives of your family! ||| It is my pleasure to announce that @StephenMoore a very respected Economist will be nominated to serve on the Fed Board. I have known Steve for a long time – and have no doubt he will be an outstanding choice! ||| It was announced today by the U.S. Treasury that additional large scale Sanctions would be added to those already existing Sanctions on North Korea. I have today ordered the withdrawal of those additional Sanctions! ||| Today in Florida @FLOTUS and I were honored to welcome and meet with leaders from the Bahamas Dominican Republic Haiti Jamaica and Saint Lucia! https://t.co/tElFdkIYfC",0
2019-03-25,6,0.5,0.729358683029811,0.955775022506714,138051,23095.5,624113,23095.5,"“No matter your ideologies or your loyalties this is a good day for America. No American conspired to cooperate with Russia in its efforts to interfere with the 2016 election according to Robert Mueller and that is good.”  @BretBaier  @FoxNews ||| “The Special Counsel did not find that the Trump Campaign or anyone associated with it conspired or coordinated with the Russian Government in these efforts despite multiple offers from Russian-affiliated individuals to assist the Trump Campaign.” ||| “Breaking News: Mueller Report Finds No Trump-Russia Conspiracy.” @MSNBC ||| https://t.co/DAT0cT72WX ||| https://t.co/G4RNXzoWqc ||| Today it was my great honor to welcome Prime Minister @Netanyahu of Israel back to the @WhiteHouse where I signed a Presidential Proclamation recognizing Israel’s sovereignty over the Golan Heights. Read more: https://t.co/yAAyR2Hxe4 https://t.co/gWp6nwRwsY",1
2019-03-26,9,0.0691163241863251,0.543890208005905,0.978774428367615,218905,20996,930665,20996,"WSJ: Obama Admin Must Account for ‘Abuse of Surveillance Powers’ https://t.co/mIE0vOFZae via @BreitbartNews ||| A team of great champions! https://t.co/Pm5p9L6TaX ||| The Mainstream Media is under fire and being scorned all over the World as being corrupt and FAKE. For two years they pushed the Russian Collusion Delusion when they always knew there was No Collusion. They truly are the Enemy of the People and the Real Opposition Party! ||| “What we’re seeing on Capital Hill right now is that the Democrats are walking back any charges of Collusion against the President.” @ByronYork  @BillHemmer Should never have been started a disgrace! ||| “What we’re seeing on Capitol Hill right now is that the Democrats are walking back any charges of Collusion against the President.” @ByronYork @BillHemmer Should never have been started a disgrace! ||| The Republican Party will become “The Party of Healthcare!” ||| “A Catastrophic Media Failure” https://t.co/dkHo5kHwwf ||| Thank you to the House Republicans for sticking together and the BIG WIN today on the Border. Today’s vote simply reaffirms Congressional Democrats are the party of Open Borders Drugs and Crime! ||| “Proclamation on Recognizing the Golan Heights as Part of the State of Israel” https://t.co/yAAyR2Hxe4 https://t.co/VccUpjMJqZ",1
2019-03-27,10,0.0596891045570374,0.618296700716019,0.960015296936035,210261,18502,860539,18502,"“I think this is probably the most consequential media screwup of the last 25 to 50 years. It is difficult to comprehend or overstate the damage that the media did to the Country to their own reputation or to the Constitution. An absolute catastrophe” Sean Davis  @TuckerCarlson ||| https://t.co/P46CNUBicX ||| https://t.co/Ing9BhBQGi ||| The Fake News Media has lost tremendous credibility with its corrupt coverage of the illegal Democrat Witch Hunt of your all time favorite duly elected President me! T.V. ratings of CNN &amp; MSNBC tanked last night after seeing the Mueller Report statement. @FoxNews up BIG! ||| .@GreggJarrett: “Trump-Russia 'collusion' was always a hoax -- and dirtiest political trick in modern US history” https://t.co/H59Q1UL64g ||| https://t.co/kTXRgcuk5x ||| Just met with @SundarPichai President of @Google who is obviously doing quite well. He stated strongly that he is totally committed to the U.S. Military not the Chinese Military.... ||| ....Also discussed political fairness and various things that @Google can do for our Country. Meeting ended very well! ||| We are here today to award America’s highest military honor to a fallen hero who made the supreme sacrifice for our nation – Staff Sergeant Travis Atkins...https://t.co/q3J8BhRnhA ||| https://t.co/lGxIGgf43F",0
2019-03-28,13,0.0668156147003174,0.470458693229235,0.876315951347351,342438,21388,1421782,21388,"https://t.co/Tjz6ZjVV79 ||| Will be heading to Grand Rapids Michigan tonight for a Big Rally. Will be talking about the many exciting things that are happening to our Country but also the car companies &amp; others that are pouring back into Michigan Ohio Pennsylvania North &amp; South Carolina &amp; all over! ||| The Fake News Media is going Crazy! They are suffering a major “breakdown” have ZERO credibility or respect &amp; must be thinking about going legit. I have learned to live with Fake News which has never been more corrupt than it is right now. Someday I will tell you the secret! ||| Mexico is doing NOTHING to help stop the flow of illegal immigrants to our Country. They are all talk and no action. Likewise Honduras Guatemala and El Salvador have taken our money for years and do Nothing. The Dems don’t care such BAD laws. May close the Southern Border! ||| FBI &amp; DOJ to review the outrageous Jussie Smollett case in Chicago. It is an embarrassment to our Nation! ||| Congressman Adam Schiff who spent two years knowingly and unlawfully lying and leaking should be forced to resign from Congress! ||| Wow ratings for “Morning Joe” which were really bad in the first place just “tanked” with the release of the Mueller Report. Likewise other shows on MSNBC and CNN have gone down by as much as 50%. Just shows Fake News never wins! ||| Very important that OPEC increase the flow of Oil. World Markets are fragile price of Oil getting too high. Thank you! ||| https://t.co/b1bp3CGqwC ||| https://t.co/3AFCELjprL ||| The Republican Party will become the Party of Great HealthCare! ObamaCare is a disaster far too expensive and deductibility ridiculously high - virtually unusable! Moving forward in Courts and Legislatively! ||| We have a National Emergency at our Southern Border. The Dems refuse to do what they know is necessary - amend our immigration laws. Would immediately solve the problem! Mexico with the strongest immigration laws in the World refuses to help with illegal immigration &amp; drugs! ||| On my way to Grand Rapids Michigan right now. See you all very soon! #MAGA https://t.co/JjGAijXlRT",1
2019-03-29,13,0.0465731620788574,0.608683258295059,0.997561454772949,345564,26949,1518166,26949,"Beautiful #MAGARally tonight in Grand Rapids Michigan - thank you I love you! MAKE AMERICA GREAT AGAIN!! https://t.co/3xlMOaaTR5 ||| Massive overflow crowds in Grand Rapids Michigan tonight. Thank you for joining us tonight! #MAGA https://t.co/KQ5hTZAXsk ||| MAKE AMERICA GREAT AGAIN! https://t.co/Y6UPREMY7u https://t.co/6r7wdYDf66 ||| Working hard thank you! #MAGA https://t.co/00hoL0to0u ||| On this Vietnam War Veterans Day we celebrate the brave Vietnam Veterans and all of America’s Veterans. Thank you for your service to our great Nation! ||| This has been an incredible couple of weeks for AMERICA! https://t.co/bqdB7DFx8P ||| The DEMOCRATS have given us the weakest immigration laws anywhere in the World. Mexico has the strongest &amp; they make more than $100 Billion a year on the U.S. Therefore CONGRESS MUST CHANGE OUR WEAK IMMIGRATION LAWS NOW &amp; Mexico must stop illegals from entering the U.S.... ||| ....through their country and our Southern Border. Mexico has for many years made a fortune off of the U.S. far greater than Border Costs. If Mexico doesn’t immediately stop ALL illegal immigration coming into the United States throug our Southern Border I will be CLOSING..... ||| ....the Border or large sections of the Border next week. This would be so easy for Mexico to do but they just take our money and “talk.” Besides we lose so much money with them especially when you add in drug trafficking etc.) that the Border closing would be a good thing! ||| Had the Fed not mistakenly raised interest rates especially since there is very little inflation and had they not done the ridiculously timed quantitative tightening the 3.0% GDP &amp; Stock Market would have both been much higher &amp; World Markets would be in a better place! ||| Robert Mueller was a Hero to the Radical Left Democrats until he ruled that there was No Collusion with Russia (so ridiculous to even say!). After more than two years since the “insurance policy” statement was made by a dirty cop I got the answers I wanted the Truth..... ||| ...The problem is no matter what the Radical Left Democrats get no matter what we give them it will never be enough. Just watch they will Harass &amp; Complain &amp; Resist (the theme of their movement). So maybe we should just take our victory and say NO we’ve got a Country to run! ||| So funny that The New York Times &amp; The Washington Post got a Pulitzer Prize for their coverage (100% NEGATIVE and FAKE!) of Collusion with Russia - And there was No Collusion! So they were either duped or corrupt? In any event their prizes should be taken away by the Committee!",1
2019-04-01,6,0.0994526147842407,0.54941747089227,0.934267103672028,137197,21522,567979,21522,"Now that the long awaited Mueller Report conclusions have been released most Democrats and othershave gone back to the pre-Witch Hunt phase of their lives before Collusion Delusion took over. Others are pretending that their former hero Bob Mueller no longer exists! ||| Democrats working with Republicans in Congress can fix the Asylum and other loopholes quickly. We have a major National Emergency at our Border. GET IT DONE NOW! ||| Can you believe that the Radical Left Democrats want to do our new and very important Census Report without the all important Citizenship Question. Report would be meaningless and a waste of the $Billions (ridiculous) that it costs to put together! ||| The cost of ObamaCare is far too high for our great citizens. The deductibles in many cases way over $7000 make it almost worthless or unusable. Good things are going to happen! @SenRickScott  @senatemajldr @SenJohnBarrasso  @SenBillCassidy ||| No matter what information is given to the crazed Democrats from the No Collusion Mueller Report it will never be good enough. Behind closed doors the Dems are laughing! ||| Democrats should stop fighting Sen. David Perdue’s disaster relief bill. They are blocking funding and relief for our great farmers and rural America!",1
2019-04-02,17,0.0548318326473236,0.494982812334509,0.992728888988495,331684,18606,1340369,18606,"Everybody agrees that ObamaCare doesn’t work. Premiums &amp; deductibles are far too high - Really bad HealthCare! Even the Dems want to replace it but with Medicare for all which would cause 180 million Americans to lose their beloved private health insurance. The Republicans..... ||| ....are developing a really great HealthCare Plan with far lower premiums (cost) &amp; deductibles than ObamaCare. In other words it will be far less expensive &amp; much more usable than ObamaCare. Vote will be taken right after the Election when Republicans hold the Senate &amp; win...... ||| ....back the House. It will be truly great HealthCare that will work for America. Also Republicans will always support Pre-Existing Conditions. The Republican Party will be known as the Party of Great HealtCare. Meantime the USA is doing better than ever &amp; is respected again! ||| The Democrats today killed a Bill that would have provided great relief to Farmers and yet more money to Puerto Rico despite the fact that Puerto Rico has already been scheduled to receive more hurricane relief funding than any “place” in history. The people of Puerto Rico..... ||| ....are GREAT but the politicians are incompetent or corrupt. Puerto Rico got far more money than Texas &amp; Florida combined yet their government can’t do anything right the place is a mess - nothing works. FEMA &amp; the Military worked emergency miracles but politicians like..... ||| ....the crazed and incompetent Mayor of San Juan have done such a poor job  of bringing the Island back to health. 91 Billion Dollars to Puerto Rico and now the Dems want to give them more taking dollars away from our Farmers and so many others. Disgraceful! ||| Puerto Rico got 91 Billion Dollars for the hurricane more money than has ever been gotten for a hurricane before &amp; all their local politicians do is complain &amp; ask for more money. The pols are grossly incompetent spend the money foolishly or corruptly &amp; only take from USA.... ||| ....The best thing that ever happened to Puerto Rico is President Donald J. Trump. So many wonderful people but with such bad Island leadership and with so much money wasted. Cannot continue to hurt our Farmers and States with these massive payments and so little appreciation! ||| In 1998 Rep.Jerry Nadler strongly opposed the release of the Starr Report on Bill Clinton. No information whatsoever would or could be legally released. But with the NO COLLUSION Mueller Report which the Dems hate he wants it all. NOTHING WILL EVER SATISFY THEM! @foxandfriends ||| World Autism Awareness Day 2019: Significance history and theme via @htTweets https://t.co/kRLZoYEIJS ||| Robert Mueller was a God-like figure to the Democrats until he ruled No Collusion in the long awaited $30000000 Mueller Report. Now the Dems don’t even acknowledge his name have become totally unhinged and would like to go through the whole process again. It won’t happen! ||| There is no amount of testimony or document production that can satisfy Jerry Nadler or Shifty Adam Schiff. It is now time to focus exclusively on properly running our great Country! ||| After many years (decades) Mexico is apprehending large numbers of people at their Southern Border mostly from Guatemala Honduras and El Salvador. They have ALL been taking U.S. money for years and doing ABSOLUTELY NOTHING for us just like the Democrats in Congress! ||| https://t.co/jVIodsTNNH ||| “I haven’t seen any Democrats down here at the Border working with us or asking to speak to any of us. They have an open invitation. We are getting overrun our facilities are overcapacity. We are at an emergency crisis.” Art Del Cueto National Border Patrol Council. ||| Today we celebrate the tremendous accomplishments of Americans with ASD and reaffirm our commitment to work together to ensure that every member of our society is afforded equal opportunities to reach their full potential.#WorldAutismAwarenessDay https://t.co/JQbJ2TGA3P ||| Today it was my great honor to welcome @NATO Secretary General @JensStoltenberg to the @WhiteHouse! https://t.co/4drPHXZBWH",0
2019-04-03,4,0.188462167978287,0.620890788733959,0.949135303497314,94021,23921,395244,23921,"I was never planning a vote prior to the 2020 Election on the wonderful HealthCare package that some very talented people are now developing for me &amp; the Republican Party. It will be on full display during the Election as a much better &amp; less expensive alternative to ObamaCare... ||| ...This will be a great campaign issue. I never asked Mitch McConnell for a vote before the Election as has been incorrectly reported (as usual) in the @nytimes but only after the Election when we take back the House etc. Republicans will always support pre-existing conditions! ||| Congress must get together and immediately eliminate the loopholes at the Border! If no action Border or large sections of Border will close. This is a National Emergency! ||| The First Step Act proves that our Country can achieve amazing breakthroughs when we put politics aside and put the interests of ALL Americans FIRST. https://t.co/dTKubkIBQn https://t.co/kILIFjXglO",1
2019-04-04,10,0.0303270518779755,0.474465164542198,0.994800448417664,288073,22972,1144266,22972,"THE REPUBLICAN PARTY IS THE PARTY OF THE AMERICAN DREAM! ||| Despite the unnecessary and destructive actions taken by the Fed the Economy is looking very strong the China and USMCA deals are moving along nicely there is little or no Inflation and USA optimism is very high! ||| According to polling few people seem to care about the Russian Collusion Hoax but some Democrats are fighting hard to keep the Witch Hunt alive. They should focus on legislation or even better an investigation of how the ridiculous Collusion Delusion got started - so illegal! ||| There is nothing we can ever give to the Democrats that will make them happy. This is the highest level of Presidential Harassment in the history of our Country! ||| The New York Times had no legitimate sources which would be totally illegal concerning the Mueller Report. In fact they probably had no sources at all! They are a Fake News paper who have already been forced to apologize for their incorrect and very bad reporting on me! ||| WELCOME BACK JOE! https://t.co/b2NbBSX3sx ||| Thank you @Trish_Regan! https://t.co/6CyCpHnR6x ||| “Democrats need to help fix the border crisis or get out of Trump’s way” https://t.co/IlQ8rbjlfg ||| “Conservative support for Trump wall soars to 99 percent” https://t.co/Tblpox8Nsg ||| .@ByronYork: “How bad does border have to be for Democrats to admit it's an emergency?” https://t.co/6LOPQQEKtP",1
2019-04-05,16,0.0577922463417053,0.578671185299754,0.989459037780762,263801,16517.5,1209471,16517.5,"I am pleased to announce that Jovita Carranza will be nominated as the new @SBAgov Administrator. She will be replacing Linda McMahon who has done an outstanding job. Jovita was a great Treasurer of the United States – and I look forward to her joining my Cabinet! ||| “Trolling the Mueller Report. Democrats Lost On Collusion. Now They’re Inventing A Coverup.” @WSJopinion  James Freeman @LouDobbs ||| The Crazed and Dishonest Washington Post again purposely got it wrong. Mexico for the first time in decades is meaningfully apprehending illegals at THEIR Southern Border before the long march up to the U.S. This is great and the way it should be. The big flow will stop....... ||| ....However if for any reason Mexico stops apprehending and bringing the illegals back to where they came from the U.S. will be forced to Tariff at 25% all cars made in Mexico and shipped over the Border to us. If that doesn’t work which it will I will close the Border....... ||| ....This will supersede USMCA. Likewise I am looking at an economic penalty for the 500 Billion Dollars in illegal DRUGS that are shipped and smuggled through Mexico and across our Southern Border. Over 10000 Americans die each year sooo many families destroyed! ||| Heading to the Southern Border to show a section of the new Wall being built! Leaving now! ||| JOBS! JOBS! JOBS! https://t.co/3tukVpJpzN ||| Congratulations to Brian Hagedorn on his big surprise win over a well funded Liberal Democrat in the Great State of Wisconsin for a very important Supreme Court seat. Republicans are producing big for Wisconsin! ||| I’ve employed thousands of Electrical Workers. They will be voting for me! ||| “America Created 196000 Jobs in March Beating Expectations for 170000” https://t.co/TQ2LecXgfi ||| The press is doing everything within their power to fight the magnificence of the phrase MAKE AMERICA GREAT AGAIN! They can’t stand the fact that this Administration has done more than virtually any other Administration in its first 2yrs. They are truly the ENEMY OF THE PEOPLE! ||| Will soon be landing in Calexico California to look at a portion of the new WALL being built on our Southern Border. Within two years we will have close to 400 miles built or under construction &amp; keeping our Country SAFE – not easy when the Dems are always fighting to stop you! ||| Just arrived in Calexico California! https://t.co/lTChNxsHj6 ||| Join me in California for a Roundtable on Immigration and Border Security! https://t.co/hLV86lWTtA ||| Just checked out the new Wall on the Border - GREAT! Leaving now for L.A. ||| Congratulations David a very big deal! https://t.co/ymtI2ueAgA",1
